session,method,gender,emotion,n_annotators,agreement,path,label,filename,text
3,impro,M,neu,4,4,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M003.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M003.wav," Okay, and your name is..."
3,impro,M,neu,4,4,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M004.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M004.wav," I love you. Okay, so, so how long has this problem been?"
3,impro,M,neu,4,4,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M005.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M005.wav, So what exactly is the problem?
3,impro,M,neu,4,3,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M006.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M006.wav," Um, I think part of it has to do with the network being down. It's been having some trouble the last few weeks. That's fine."
3,impro,M,neu,4,4,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M007.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M007.wav, Understood Hola
3,impro,M,neu,4,3,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M008.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M008.wav," No way, okay, we're not charging you for any of this month. We're gonna give you three months free"
3,impro,M,neu,4,4,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M009.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M009.wav, It's welcome.
3,impro,M,neu,4,3,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M010.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M010.wav, We can do that. We can do that. You just have to sign a one-year contract though.
3,impro,M,neu,4,3,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M012.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M012.wav," Let me connect you to my supervisor. Actually he's out right now, so I'll supervise you until he comes back"
3,impro,M,neu,4,3,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M013.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M013.wav," so you could speak with me some more, we could call back later on maybe"
3,impro,M,neu,4,3,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M016.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M016.wav," The power outages, everything, Hurricane Katrina, everything is in this stuff."
3,impro,M,neu,4,4,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M017.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M017.wav,
3,impro,M,neu,4,3,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M018.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M018.wav," I'm really sorry man, there's not a lot we can do for it."
3,impro,M,neu,4,3,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M019.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M019.wav," What I can do for you, if you want to make a call right now, I can contact you through a computer, I can call through my phone, and you can speak through me."
3,impro,M,neu,4,3,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M020.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M020.wav, I'm sorry it has to do with electrical power outage
3,impro,M,neu,4,4,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M021.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M021.wav," Well, okay, I'm gonna give you a free phone card that you can use at any pay phone. That's on us. Okay. Okay."
3,impro,M,neu,4,3,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M022.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M022.wav, I'm sorry you chose to live there.
3,impro,M,neu,4,4,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M023.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M023.wav, Well I'm sure maybe there's a phone at work you can use.
3,impro,M,neu,4,3,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M024.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M024.wav, Thank you. All right.
3,impro,M,neu,4,3,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M025.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M025.wav, My name is Sarah.
3,impro,M,neu,4,3,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M026.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M026.wav, Sarah Brown.
3,impro,M,neu,4,3,Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M027.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M027.wav, You know man we record this conversation so anything you say can be proven in the law of court so keep that in mind.
3,impro,F,neu,4,2,Session3/sentences/wav/Ses03F_impro01/Ses03F_impro01_F002.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro01/Ses03F_impro01_F002.wav, What's wrong?
3,impro,F,neu,4,3,Session3/sentences/wav/Ses03F_impro01/Ses03F_impro01_M001.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro01/Ses03F_impro01_M001.wav, Oh
3,impro,F,neu,4,3,Session3/sentences/wav/Ses03F_impro01/Ses03F_impro01_M002.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro01/Ses03F_impro01_M002.wav," You didn't fill the sound right. Alright, it says that you have to fill out the back sheet of this, but you filled out the yellow sheet of it."
3,impro,F,neu,4,3,Session3/sentences/wav/Ses03F_impro01/Ses03F_impro01_M003.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro01/Ses03F_impro01_M003.wav, Cool.
3,impro,F,neu,4,3,Session3/sentences/wav/Ses03F_impro01/Ses03F_impro01_M004.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro01/Ses03F_impro01_M004.wav," and I have this fucking else. So it's probably wrong, watch this. It's probably get really bad. It's thing."
3,impro,F,neu,4,3,Session3/sentences/wav/Ses03F_impro01/Ses03F_impro01_M005.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro01/Ses03F_impro01_M005.wav, Alright um
3,script,F,neu,3,2,Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_F000.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_F000.wav,
3,script,F,neu,3,2,Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_F001.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_F001.wav, Do you think it's them?
3,script,F,fea,3,2,Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_F002.wav,fear,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_F002.wav," I mean, nobody knows we're here except for Fredin. She wouldn't ring up."
3,script,F,fea,3,2,Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_F003.wav,fear,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_F003.wav, What are we to do?
3,script,F,sad,3,2,Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_F014.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_F014.wav," fashion. Oh, do we'll show you want that?"
3,script,F,sad,3,2,Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_F015.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_F015.wav, What if happens if one of us sister died? Is the one that's left still left? Yes.
3,script,F,hap,3,2,Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_F021.wav,happy,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_F021.wav, I bet Charles that was his name Charles he did wiggle so beautifully
3,script,F,hap,3,2,Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_F025.wav,happy,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_F025.wav," Yeah, it was the first time you ever hit me"
3,script,F,hap,3,2,Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_F026.wav,happy,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_F026.wav," The manager came in and found his rolling on the floor and biting and scratching like panther. Oh, I don't know how to get..."
3,script,F,neu,3,2,Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_M004.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_M004.wav," We're all right, aren't we darling? Whatever happens."
3,script,F,neu,3,2,Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_M005.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_M005.wav, then I don't care.
3,script,M,neu,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F000.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F000.wav, What's he gonna say? Maybe we ought to talk to him before he sees it.
3,script,M,sur,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F001.wav,surprise,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F001.wav," What do you mean he couldn't have seen it? I was the first one up, he was still in bed."
3,script,M,sur,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F002.wav,surprise,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F002.wav, When?
3,script,M,sad,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F004.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F004.wav, ecosystem
3,script,M,sad,3,3,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F005.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F005.wav, He cried hard.
3,script,M,sad,3,3,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F008.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F008.wav," He's getting just like he did after he died, you know. What's the meaning of this?"
3,script,M,ang,3,3,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F016.wav,angry,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F016.wav," No, this is goddamn newspapers is what it is. Every month there's a new boy comes home and he's Larry's gonna be the next one."
3,script,M,ang,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F017.wav,angry,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F017.wav, Why?
3,script,M,ang,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F020.wav,angry,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F020.wav, But what do you want me to do? I mean you're old enough to know your own mind
3,script,M,neu,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F021.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F021.wav," Well, I mean, you gotta make sure your dad's not gonna..."
3,script,M,neu,3,3,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F028.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F028.wav, Did you ask any yet?
3,script,M,neu,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F030.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F030.wav," Look, you've never had seen many women, you know what I mean?"
3,script,M,ang,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F038.wav,angry,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F038.wav, You're just gonna leave the business you have a business here you can't do that
3,script,M,sad,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F040.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F040.wav, Tell me something can leave this business
3,script,M,ang,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F043.wav,angry,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F043.wav," What the hell have we worked for then? I mean, it's all for you, Chris. The whole shoot matches for you. No, just..."
3,script,M,sad,3,3,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F045.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F045.wav, I don't understand you do I.
3,script,M,sad,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F046.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F046.wav," Yeah, I can see that."
3,script,M,sad,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M000.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M000.wav, He saw it.
3,script,M,sad,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M001.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M001.wav, He was out there when it happened.
3,script,M,sad,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M002.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M002.wav," About four in the morning, I heard a crack and I looked out and he was standing right there when it happened."
3,script,M,sad,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M003.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M003.wav," I don't know. But after a crack, you were back into the house and you cried in the kitchen."
3,script,M,sad,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M004.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M004.wav," No, I figured the best thing to do is to leave him alone."
3,script,M,sad,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M005.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M005.wav, I can hear it right through the floor.
3,script,M,sad,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M006.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M006.wav, And guess he is.
3,script,M,sad,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M007.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M007.wav," I don't know, but I know one thing, Ma. We made a terrible mistake with Dad."
3,script,M,ang,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M009.wav,angry,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M009.wav, You know that Larry's not coming back and I know that too. Why do we both go on letting him think that we both believe with him?
3,script,M,ang,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M011.wav,angry,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M011.wav, Why shouldn't he walk around dream at him at night? Why shouldn't he walk around? Why shouldn't he dream of him? Walk around at night waiting for him. Do we contradict him? Do we stay flat out that we don't have any more hope?
3,script,M,ang,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M012.wav,angry,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M012.wav, that we haven't had any hope for years now.
3,script,M,neu,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M017.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M017.wav," You know why I asked Annie here, right?"
3,script,M,neu,3,3,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M019.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M019.wav, I want to ask her to marry me.
3,script,M,neu,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M021.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M021.wav," Okay, so it's all right. I'll go ahead with it."
3,script,M,ang,3,3,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M022.wav,angry,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M022.wav," Oh, see, then it's just not my business. God, you infuriate me sometimes. Isn't it my business too if dad throws a fit? Huh? God, you have such a talent for ignoring things."
3,script,M,ang,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M027.wav,angry,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M027.wav, What the hell was that?
3,script,M,neu,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M028.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M028.wav, I wanted to get this settled first.
3,script,M,neu,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M029.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M029.wav, then I guess that's the end of it.
3,script,M,sad,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M030.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M030.wav, with them or letters I think she's forgotten him. I'll find out.
3,script,M,neu,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M031.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M031.wav," And then we'll thrash it out with dad, right? Mom, don't avoid me"
3,script,M,sad,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M036.wav,sad,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M036.wav," I've given it three years of thought. And I thought if I waited, then Dad would forget about Larry, and then we could have a regular wedding and everything happy."
3,script,M,neu,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M037.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M037.wav, But if I can't have that here I'll get out.
3,script,M,neu,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M038.wav,neutral,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M038.wav, I'll get out. I'll marry her somewhere else. Maybe New York.
3,script,M,ang,3,2,Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M039.wav,angry,/Users/krazmic/.cache/kagglehub/datasets/dejolilandry/iemocapfullrelease/versions/1/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M039.wav," I've been a good son too long, a good sucker, and I'm through with it."
